16-Jun-2022 SHow Spectra 
Wavelength,UHP-T-670-SR,UHP-T-545-LA21,UHP-T-620-SR,UHP-T-405-EP,UHP-T-450-EP,UHP-T-488-SR,UHP-T-520-EP,UHP-T-650-EP
817.5,0,0,0,0.0001035972133926671,0,2.21231327551832e-9,6.485629092885415e-10,0.000003396316202553323
818,0,0,0,0.00010471140018357965,0,2.0623262598647602e-8,8.490014961813659e-9,0.0000026317530340336717
818.5,0,0,1.2480587142834574e-8,0.00010972969052845098,0,1.64174094976238e-8,7.902996276266567e-9,0.0000012241704313103629
819,0,0,1.504531291586769e-8,0.00011292695780946113,0.000010505395457261335,1.1270439707682617e-8,4.863166238283152e-9,0
819.5,0,0,8.461020334526031e-9,0.00011438243004569811,0.000018121274016692683,9.795024056947048e-9,4.525508133568235e-9,0
820,0,0,3.2449752220027378e-9,0.0005220803172436525,0.000006091176714646455,8.288381640909654e-9,5.186699659105842e-9,0
820.5,0,0,5.950064732397723e-9,0.000523460825218836,0,1.3477987924452719e-9,9.537152423194225e-10,0
821,0,0,9.651686161700747e-9,0.0005346389534090046,0,1.6964346762162867e-9,1.116603050085361e-9,0
821.5,0,0,1.4468488089288555e-8,0.0005373365759852209,0,2.0756904735344428e-9,1.2458427118985571e-9,0
822,0,0,1.4544543302067694e-8,0.0005413423036588454,0,2.434388923497286e-9,1.2892177566051705e-9,0
822.5,0,0,5.863525258280008e-9,0.00012265048887142205,0,2.7275831843331173e-9,1.6472116792421565e-9,0
823,0,0,4.148017367496119e-9,0.00011905886646260128,0,2.493220376561809e-8,1.5631745761877746e-8,0.0000010415539471617533
823.5,0,0,3.3700665847592657e-9,0.00011923961279629917,0,1.5566229170687616e-8,9.853797989439705e-9,0.0000022017375827091074
824,0,0,2.768346980352144e-9,0.0001140500927759036,0,5.631613307125041e-9,2.9815428228764174e-9,0.0000023010929613495117
824.5,0,0,0,0.00011116947360028307,0,8.921264587507527e-9,3.993669323988989e-9,0.0000019975035493807265
825,0,0,0,0.0004785930848866744,0,1.226883639847419e-8,5.769440789058147e-9,0.00000150759379869952
825.5,0,0,0,0.00045811041340585525,0,1.5096003425836528e-9,7.415328542731193e-10,2.8967434362756375e-7
826,0,0,0,0.0004385885725435448,0,1.4648512110460154e-9,5.745851586950718e-10,0
826.5,0,0,0,0.0004142883118648904,0,7.298659153439558e-10,1.5286401326996442e-10,0
827,0,0,0,0.00039072970289069615,0,1.2480521275478435e-11,7.683229699438011e-13,0
827.5,0,0,0,0.00008071636989135529,0,1.4586638759307612e-11,1.5030330000946126e-12,0
828,0,0,0,0.0000738175197567328,0,1.3340977424411363e-10,2.4929523480877062e-11,0
828.5,0,0,0,0.00007093438878552168,0,2.3372209369683743e-9,6.153352681344315e-10,0
829,0,0,0,0.0000693897438728917,0,4.383903370063396e-9,7.278168483149629e-10,0
829.5,0,0,0,0.00006743680513629063,0,3.5337312355080955e-9,3.9175875058001937e-10,0
830,0,0,0,0.0002915303034469244,0,2.719236471916955e-9,3.731289675599304e-10,0
830.5,0,0,0,0.0002836288133394509,0,6.784275893746773e-10,2.372989753525554e-10,0
831,0,0,0,0.0002655344974047228,0,9.89276238209526e-10,4.5122311353865567e-10,0
831.5,0,0,0,0.0002523391845904864,0,5.329355574026887e-10,2.5146583999766036e-10,0
832,0,0,0,0.00023789391762226515,0,1.308198401864508e-10,6.071572133424932e-11,0
832.5,0,0,0,0.000049571775587629355,0,2.4586780023902265e-10,1.1125746880314582e-10,0
833,0,0,0,0.00004527253163099729,0,2.7877056521701145e-9,1.1997668985105072e-9,0
833.5,0,0,0,0.00004116197303719337,0,4.269350765263677e-9,1.7900907099507038e-9,0
834,0,0,0,0.00003821510588376365,0,5.5095080370473076e-9,3.0085685925266912e-9,0
834.5,0,0,0,0.00003556322156323485,0,5.8222381711748995e-9,3.861518154711656e-9,0
835,0,0,0,0.00014992752064769686,0,5.943825422881751e-9,4.975127534271862e-9,0
835.5,0,0,0,0.00013311997478187467,0,5.007219329741843e-10,4.986569590510654e-10,0
836,0,0,0,0.00011565317963208,0,2.860884333625905e-10,2.982598137804071e-10,0
836.5,0,0,0,0.00010983625625154584,0,2.3429131294154036e-10,2.388269857172734e-10,0
837,0,0,0,0.0001038433548552097,0,1.827790515488302e-10,2.1499626247527772e-10,0
837.5,0,0,0,0.0000202104090091183,0,1.1040610389041105e-10,1.6484029891891404e-10,6.975349990150874e-7
838,0,0,0,0.00001826417306804149,0,4.1089432893241317e-10,6.458750811557503e-10,0.000002873877847598659
838.5,0,0,0,0.000016246485137525228,0,1.388553119251649e-9,2.03598816981571e-9,0.000004300642249988245
839,0,0,4.768737582983139e-8,0.000015088709388138645,0,2.285513946060741e-9,2.9338925899962163e-9,0.0000042497664123988925
839.5,0,0,6.828782374196334e-8,0.000014281853952601312,0,3.1497004374166553e-9,3.8211775226336e-9,0.000004310903663218745
840,0,0,7.309633778436536e-8,0.0000702668153352496,0,3.990811418086151e-9,4.171319841218383e-9,0.0000028146153765539075
840.5,0,0,7.041050232485924e-8,0.0000712061892509704,0,2.938090086075524e-10,2.981287955245236e-10,0.0000019414849924990783
841,0,0,3.84278717942523e-8,0.00007472198675973522,0,8.476690865079552e-11,7.928275530756981e-11,7.377294004763152e-7
841.5,0,0,2.2134096026080226e-8,0.00007793344156151027,0,4.597974443554277e-11,3.595205162343651e-11,0
842,0,0,0,0.0000920418065175787,6.518811351153238e-8,3.1194990408474832e-12,2.221577703298719e-12,0
842.5,0,0,0,0.000023468924157946255,0.0000012549304379344487,2.3680556396790527e-11,1.6494811448790012e-11,0
843,0,0,0,0.000028340543129660434,0.000016620183615086873,3.824157471418723e-10,2.457232024830394e-10,0
843.5,0,0,0,0.00003229473209299688,0.000021770829894905306,2.587765279858175e-9,1.036811160718254e-9,0
844,0,0,1.5072267599004597e-8,0.000034394196516047694,0.000020001784515754772,5.167489190941001e-9,1.3966612291228834e-9,0
844.5,0,0,4.064713471390688e-9,0.00003688306802186123,0.000012764128324367632,5.250320987128247e-9,9.406243335634582e-10,0
845,0,0,5.236790091316654e-9,0.00016661255456179697,0.000003964693697203412,5.285878804122352e-9,5.866126509973874e-10,0
845.5,0,0,0,0.0001717453265649471,0,7.024702473264691e-10,2.8686127783771383e-11,0
846,0,0,0,0.00018395616913390804,4.916411820016588e-7,7.324384308527031e-10,0,0
846.5,0,0,0,0.00019319954333880208,0.0000017544100347369376,9.851324943785367e-10,0,0
847,0,0,0,0.0001870995041894532,0.0000022180945544531774,1.2561717329111485e-9,0,0
847.5,0,0,0,0.00003947484879678638,0.0000025892954146988695,6.93980954026106e-10,0,0
848,0,0,0,0.000041323069510073753,0.000010646903423581224,3.5925305974355603e-10,0,0
848.5,0,0,0,0.000045269926727971946,0.000009294346717813214,2.797611971754431e-9,0,0
849,0,0,0,0.00005009200053012613,0.0000233232601711373,5.474072370679231e-9,4.3393094312145834e-10,0
849.5,0,0,0,0.0000577702202540873,0.000030129235184614018,3.1869779992830154e-9,4.10074963713025e-10,0
850,0,0,0,0.0002799860396517327,0.00004203947121163579,6.805883024155066e-10,5.989654368372319e-11,0
850.5,0,0,0,0.00027040959258005907,0.00000353562640852995,5.705663745388985e-9,1.53147829811594e-11,0
851,0,0,0,0.00026180211282216903,0.0000018315578074237027,1.1166542657512132e-8,1.0659795431670876e-11,0
851.5,0,0,0,0.00032156917379398247,0.000004074007914189436,1.0206752549020846e-8,0,0
852,0,0,0,0.00035648440867982345,0.000004838934565690274,9.13771381377343e-9,0,0
852.5,0,0,0,0.00007677562111602204,0.000005014376599553927,1.0130493831384062e-8,0,0
853,0,0,0,0.00007381781448360158,0.00001943053593692844,2.0009817360736145e-8,0,0
853.5,0,0,0,0.00007178867298547895,4.93371320424407e-8,1.3447964525530227e-8,0,0
854,0,0,0,0.00006661374065621487,0,6.765771204386896e-9,0,0
854.5,0,0,0,0.00007107210260645858,0,3.5252995663537297e-9,0,0
855,0,0,0,0.00032930776159270794,0,1.5134356022626776e-10,0,0
855.5,0,0,0,0.0002744765798016277,0,6.937453257906163e-10,0,0
856,0,0,0,0.00021769654122450136,0,1.2935705206849514e-9,0,0
856.5,0,0,0,0.00019841743351001892,0,6.943465459214579e-10,6.424098528955118e-13,0
857,0,0,0,0.00020822890022444905,0,9.696257877327458e-11,2.863506766870837e-13,0
857.5,0,0,0,0.00004603133702817956,0,2.004178518028861e-9,1.5561206413032597e-11,0
858,0,0,0,0.00004851658166352496,0.000010350504727923101,6.9041371198589795e-9,3.1690778424395e-9,0
858.5,0,0,0,0.00004825292514735172,0.0000021684314079537286,8.983820162318047e-9,5.427164820143996e-9,0
859,0,0,0,0.000047865183384489604,0,1.1073496606199736e-8,7.12712873538882e-9,0
859.5,0,0,0,0.000053932284753958746,0.0000011011099688338898,1.4221455884041891e-8,1.0532533892555202e-8,0
860,0,0,0,0.00025899787639538586,0.00001543164732271216,1.7522243093428324e-8,1.3677963085833544e-8,0
860.5,0,0,0,0.00026028115217422413,0.0000025258783326861615,5.096473556231847e-9,1.0717695130475717e-10,0
861,0,0,0,0.00023586099498874643,0.0000028563795312682247,8.463492101931958e-11,2.0148740736271304e-12,0
861.5,0,0,0,0.00021673062140734002,0.0000032547099631697854,6.430318439299834e-9,1.490259106054876e-10,0
862,0,0,0,0.00022188921674654372,0.0000044354732370241095,1.2491285806443526e-8,2.491664538224193e-10,0
862.5,0,0,0,0.00004301671760611393,0.000008488884685599581,9.778714965526788e-9,1.4769734613199853e-10,0
863,0,0,0,0.000038957308296248136,0.0001014038582908602,1.2540019227296849e-8,4.289362491665506e-9,0
863.5,0,0,0,0.00003657340337120148,0.00012010546097846433,1.108728405323023e-8,1.971462681004593e-9,0
864,0,0,0,0.000033236110372179405,0.0001547919998578859,9.810968691749382e-9,5.969078051070613e-10,0
864.5,0,0,0,0.000033178129711567455,0.0001904041299410907,1.664822702757772e-8,3.558725009415014e-10,0
865,0,0,0,0.0001789511691014117,0.00022126229603679424,2.36025624690488e-8,0,0
865.5,0,0,0,0.00020916100612677446,0.000028171724056448548,1.3282309017565009e-8,0,0
866,0,0,0,0.0002011913611188612,0.00002823594088877462,1.3287064194507821e-8,0,0
866.5,0,0,0,0.00021776321454559784,0.000022617570835477324,1.4071185893932091e-8,0,0
867,0,0,0,0.00023070829771123605,0.00001902296634314074,1.4866877406418722e-8,0,0
867.5,0,0,0,0.000052260171957392056,0.000016463460075634177,9.72463940329215e-9,3.839278440543236e-11,0
868,0,0,1.1009283122599875e-8,0.00005429616328840111,0.00010191125775769039,7.950036369957493e-9,2.632222476717406e-9,0
868.5,0,0,0,0.00005386962884369057,0.00008771717624288853,5.544451931224798e-9,2.4561338428806784e-9,0
869,0,0,1.1663253782707039e-7,0.00005682701283373564,0.00008769171604426544,3.3334831764397187e-9,1.412011791630153e-9,0
869.5,0,0,4.7951766408049e-7,0.00006228985921979358,0.00008843019472620623,1.2342114687833952e-8,4.894785503189532e-9,0
870,0,0,0.000003839374302726127,0.00030013328985034013,0.00008004183716179959,2.1463066594378315e-8,7.728716136469417e-9,0
870.5,0,0,0.000003950725570079604,0.0003207844729085642,0.000013066363568920565,6.292286081549344e-9,2.660970387871746e-11,0
871,0,0,0.0000032609798930548403,0.000339560875938151,0.00002012710368449495,5.81903909083948e-10,3.3299315469105867e-13,0
871.5,0,0,0.0000012086672336616636,0.00036119798252433474,0.000024283081665318772,5.560451957144621e-9,0,0
872,0,0,5.210744312353331e-7,0.0003654775177582287,0.00002462237684315177,1.0172214611257667e-8,0,0
872.5,0,0,0,0.00008567305729194779,0.000022058155566108594,9.744647830805567e-9,0,0
873,0,0,0,0.00008342528458029257,0.0001441525516832583,1.6830129081631133e-8,0,0
873.5,0,0,0,0.00007156850590922585,0.00014065937082611765,1.2433060873513464e-8,0,0
874,0,0,0,0.000059135426186393436,0.00016446631858736273,8.233053702249038e-9,0,0
874.5,0,0,0,0.000049967989467309056,0.00016953163361930118,9.222678664322988e-9,0,0
875,0,0,0,0.0002118212123725922,0.0001514279033854274,9.873990084869234e-9,0,0
875.5,0,0,0,0.0001839590965269945,0.00001756014906788434,5.38954207960116e-9,0,0
876,0,0,0,0.00015929892876224335,0.00001817135069782383,5.277611063801602e-9,0,0
876.5,0,0,0,0.0001321313132210279,0.000018567183553133637,3.4606508331688224e-9,0,0
877,0,0,0,0.00011649863865255727,0.00001849732976887349,1.7805604892510204e-9,0,0
877.5,0,0,0,0.000023668772589441364,0.000019113626758540468,9.987671028489332e-10,0,0
878,0,0,0,0.00002657959454768137,0.00014680743690899094,2.416262427530802e-10,0,0
878.5,0,0,0,0.000030188617943878738,0.0001651997937980911,7.578860343577697e-9,0,0
879,0,0,0,0.000031226645068916417,0.00018591604422120775,1.7414776366048635e-8,0,0
879.5,0,0,0,0.000033049381100442756,0.00024171894549767422,1.6610738309790688e-8,0,0
880,0,0,0,0.00017778001532848606,0.0002885931135911374,1.3166768337309285e-8,1.2473478135402966e-9,0
880.5,0,0,0,0.0001667161133100587,0.000045131762587750975,2.2511852574209064e-8,1.7010763459220945e-10,0
881,0,0,0,0.0001831323325041525,0.00005715810122137595,4.188740683525756e-8,3.5423488888882046e-10,0
881.5,0,0,0,0.0002548612769256264,0.00007160976824703578,3.6230222259544274e-8,2.123395397550229e-10,0
882,0,0,0,0.000340129027799329,0.0000876293470387061,2.7109881753529448e-8,1.2655067093890757e-10,0
882.5,0,0,0,0.00008820271284684353,0.00010121762795708312,2.5716316903035277e-8,2.05842588892705e-10,0
883,0,0,0,0.0001366321898782321,0.0009425482830999751,5.419943432901951e-8,1.8199416472662e-8,0
883.5,0,0,0,0.000033866056719804,0.0011761981855336623,6.389081621881196e-8,4.587999512672888e-8,4.059477485124162e-7
884,0,0,0,0.000012091398601776762,0.0008327341867019044,8.779993808215605e-8,0,0
884.5,0,0,0.000001777321917439161,0.0005610477826599379,0.0007573129875340725,6.757796784878551e-8,0,0
885,0,0,4.091850291799948e-7,0.0015425922350240638,0.002928875082308547,4.093962414187592e-8,1.3517064386736273e-7,0.000012639894346936294
885.5,0,0,0,0,0.00023762355819614044,2.306401041748288e-8,7.205745146142171e-10,6.522070086271388e-7
886,0,0,0,0.003038202297431021,0,1.4281171543145766e-8,0,0
886.5,0,0,0,0,0.0003795926552268639,1.2097883845015658e-8,1.5815186304748637e-9,0.0000018048138095152426
887,0,0,0,0,0,0,0,0
887.5,0,0,0,0,0,0,0,0
888,0,0,0,0,0,0,0,0
888.5,0,0,0,0,0,0,0,0
889,0,0,0,0,0,0,0,0
889.5,0,0,0,0,0,0,0,0
890,0,0,0,0,0,0,0,0
890.5,0,0,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0
891.5,0,0,0,0,0,0,0,0
892,0,0,0,0,0,0,0,0
892.5,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0,0
893.5,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0
894.5,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0
895.5,0,0,0,0,0,0,0,0
896,0,0,0,0,0,0,0,0
896.5,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0
897.5,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0
898.5,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0
899.5,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0
900.5,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0
901.5,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0
902.5,0,0,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0
903.5,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0
904.5,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0
905.5,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0
906.5,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0
907.5,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0
908.5,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0
909.5,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0
910.5,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0
911.5,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0
912.5,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0
913.5,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0
914.5,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0
915.5,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0
916.5,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0
917.5,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0
918.5,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0
919.5,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0
920.5,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0
921.5,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0
922.5,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0
923.5,0,0,0,0,0,0,0,0
924,0,0,0,0,0,0,0,0
924.5,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0
925.5,0,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0,0
926.5,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0
927.5,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0
928.5,0,0,0,0,0,0,0,0
929,0,0,0,0,0,0,0,0
929.5,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0
930.5,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0
931.5,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0
932.5,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0
933.5,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0
934.5,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0
935.5,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0
936.5,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0
937.5,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0
938.5,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0
939.5,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0
940.5,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0
941.5,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0
942.5,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0
943.5,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0
944.5,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0
945.5,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0
946.5,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0
947.5,0,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0
948.5,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0
949.5,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0
950.5,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0
951.5,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0
952.5,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0
953.5,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0
954.5,0,0,0,0,0,0,0,0
955,0,0,0,0,0,0,0,0
955.5,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0
956.5,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0
957.5,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0
958.5,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0
959.5,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0
960.5,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0
961.5,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0
962.5,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0
963.5,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0
964.5,0,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0,0
965.5,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0
966.5,0,0,0,0,0,0,0,0
967,0,0,0,0,0,0,0,0
967.5,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0
968.5,0,0,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0
969.5,0,0,0,0,0,0,0,0
970,0,0,0,0,0,0,0,0
970.5,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0
971.5,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0
972.5,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0
973.5,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0
974.5,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0
975.5,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0
976.5,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0
977.5,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0
978.5,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0
979.5,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0
980.5,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0
981.5,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0
982.5,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0
983.5,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0
984.5,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,0,0
985.5,0,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0,0
986.5,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0
987.5,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0
988.5,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0
989.5,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0
990.5,0,0,0,0,0,0,0,0
991,0,0,0,0,0,0,0,0
991.5,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0
992.5,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0
993.5,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0
994.5,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0
995.5,0,0,0,0,0,0,0,0
996,0,0,0,0,0,0,0,0
996.5,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0
997.5,0,0,0,0,0,0,0,0
998,0,0,0,0,0,0,0,0
998.5,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0
999.5,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0
1000.5,0,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0,0
1001.5,0,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0,0
1002.5,0,0,0,0,0,0,0,0
1003,0,0,0,0,0,0,0,0
1003.5,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,0,0,0
1004.5,0,0,0,0,0,0,0,0
1005,0,0,0,0,0,0,0,0
1005.5,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0
1006.5,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0
1007.5,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0
1008.5,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0
1009.5,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0
1010.5,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0
1011.5,0,0,0,0,0,0,0,0
1012,0,0,0,0,0,0,0,0
1012.5,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0
1013.5,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0
1014.5,0,0,0,0,0,0,0,0
1015,0,0,0,0,0,0,0,0
1015.5,0,0,0,0,0,0,0,0
1016,0,0,0,0,0,0,0,0
1016.5,0,0,0,0,0,0,0,0
1017,0,0,0,0,0,0,0,0
1017.5,0,0,0,0,0,0,0,0
1018,0,0,0,0,0,0,0,0
1018.5,0,0,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0
1019.5,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0
1020.5,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0
1021.5,0,0,0,0,0,0,0,0
1022,0,0,0,0,0,0,0,0
1022.5,0,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0
1023.5,0,0,0,0,0,0,0,0
1024,0,0,0,0,0,0,0,0
1024.5,0,0,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0
1025.5,0,0,0,0,0,0,0,0
1026,0,0,0,0,0,0,0,0
1026.5,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0
1027.5,0,0,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,0
1028.5,0,0,0,0,0,0,0,0
1029,0,0,0,0,0,0,0,0
1029.5,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0
1030.5,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0
1031.5,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
1032.5,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0
1033.5,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0
1034.5,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0
1035.5,0,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0
1036.5,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0
1037.5,0,0,0,0,0,0,0,0
1038,0,0,0,0,0,0,0,0
1038.5,0,0,0,0,0,0,0,0
1039,0,0,0,0,0,0,0,0
1039.5,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0
1040.5,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0
1041.5,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,0,0,0
1042.5,0,0,0,0,0,0,0,0
1043,0,0,0,0,0,0,0,0
1043.5,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0
1044.5,0,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0,0
1045.5,0,0,0,0,0,0,0,0
1046,0,0,0,0,0,0,0,0
1046.5,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0
1047.5,0,0,0,0,0,0,0,0
1048,0,0,0,0,0,0,0,0
1048.5,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,0,0
1049.5,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0
1050.5,0,0,0,0,0,0,0,0
1051,0,0,0,0,0,0,0,0
1051.5,0,0,0,0,0,0,0,0
1052,0,0,0,0,0,0,0,0
1052.5,0,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0,0
1053.5,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,0,0,0
1054.5,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0,0
1055.5,0,0,0,0,0,0,0,0
1056,0,0,0,0,0,0,0,0
1056.5,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0
1057.5,0,0,0,0,0,0,0,0
1058,0,0,0,0,0,0,0,0
1058.5,0,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0
1059.5,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0
1060.5,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0
1061.5,0,0,0,0,0,0,0,0
